Pais,Ano,ENTR,TUTT,EMPE,Flag_Outlier_Prod,PROD,TAMANHO_MEDIO
HUN,2015,27176.0,1461557.0,59849.0,1,24.42074220120637,2.202274065351781
HUN,2016,28603.0,1527582.140625,63445.0,1,24.077265988257547,2.218123973009824
HUN,2017,30679.0,1827560.28125,67267.0,1,27.16874962834674,2.1926073209687407
HUN,2018,33721.0,2002087.15625,67666.0,1,29.587786425235716,2.0066427448770794
HUN,2019,37360.0,2234973.5625,69544.0,1,32.13754691274589,1.861456102783726
HUN,2020,39063.0,2504693.5,72236.0,1,34.6737568525389,1.8492179300104958
HUN,2021,43709.0,2848129.5,78739.0,1,36.171776375112714,1.8014367750348899
HUN,2022,44639.0,3284918.65625,83048.0,1,39.554458340357385,1.86043594166536
IRL,2010,7654.0,30585.099609375,29705.0,0,0.9703383400311395,3.8988056175351096
IRL,2011,7619.0,28823.900390625,29705.0,0,0.9703383400311395,3.8988056175351096
IRL,2012,8609.0,47855.798828125,36893.0,0,1.2971511893346976,4.285399001045418
IRL,2013,8965.0,52785.998046875,40993.0,0,1.2876832153507916,4.572559955382041
IRL,2014,9131.0,57681.298828125,46179.0,0,1.2490807256139154,5.0573869236666305
IRL,2015,9074.0,51484.5,44388.0,0,1.159874290348743,4.891778708397619
IRL,2016,9253.0,45969.8984375,50191.0,0,0.9158992336773525,5.424294823300551
IRL,2017,9986.0,48145.80078125,55100.0,0,0.8737894878629764,5.517724814740637
IRL,2018,10104.0,56837.19921875,59639.0,0,0.9530206612912692,5.902513855898654
IRL,2019,10443.0,74745.6015625,66160.0,0,1.129770277546856,6.335344249736666
IRL,2020,10927.0,83011.8984375,70143.0,0,1.1834666101749283,6.419236752997163
IRL,2021,12623.0,108681.046875,89270.0,0,1.2174419947910833,7.072011407747762
IRL,2022,13062.0,122430.703125,101118.0,0,1.210770615765739,7.741387230133211
ISL,2015,998.0,81181.869140625,4086.0,1,19.868298859673274,4.094188376753507
ISL,2016,1114.0,93940.4853515625,4453.0,1,21.095999405246463,3.997307001795332
ISL,2017,1148.0,100578.576171875,4460.0,1,22.55125026275224,3.8850174216027873
ISL,2018,1157.0,117236.763671875,4379.0,1,26.77249684217287,3.7847882454624027
ISL,2019,1197.0,145091.228515625,5011.0,1,28.954545702579324,4.186299081035923
ISL,2020,1266.0,154126.22265625,5118.0,1,30.11454135526573,4.042654028436019
ISL,2021,1407.0,170604.9375,5304.0,1,32.16533512443439,3.769722814498934
ISL,2022,1416.0,197195.8515625,5852.0,1,33.69717217404306,4.132768361581921
ISR,2011,14031.0,,95308.0,0,,6.7926733661178815
ISR,2012,14881.0,,99429.0,0,,6.6816074188562595
ISR,2013,15699.0,,104147.0,0,,6.633989426078094
ISR,2014,16486.0,,111588.0,0,,6.768652189736747
ISR,2015,17321.0,,122145.0,0,,7.0518445817216096
ISR,2016,18056.0,,133262.0,0,,7.380482941958352
ISR,2017,18734.0,,141725.0,0,,7.565122237642789
ISR,2018,19466.0,,151568.0,0,,7.786294051166136
ISR,2019,19914.0,,162318.0,0,,8.150949081048509
ISR,2020,20407.0,,164075.0,0,,8.040133287597394
ISR,2021,21760.0,,185125.0,0,,8.507582720588236
ISR,2022,22669.0,,217109.0,0,,9.577352331377652
ITA,2010,80345.0,39189.298828125,272105.0,0,0.144022707514103,3.3867073246623933
ITA,2011,78290.0,43045.2001953125,269818.0,0,0.15953420526174125,3.4463916208966663
ITA,2012,78330.0,43404.1982421875,283278.0,0,0.15322121111483242,3.6164687859057834
ITA,2013,77735.0,43075.6005859375,288833.0,0,0.14913670039759133,3.7156107287579596
ITA,2014,79115.0,44421.9990234375,289558.0,0,0.15341312974753762,3.659963344498515
ITA,2015,80648.0,46400.298828125,300366.0,0,0.15447919813868746,3.7244073008630094
ITA,2016,82694.0,48603.7001953125,320563.0,0,0.15161980701238914,3.876496481002249
ITA,2017,83505.0,50109.80078125,328799.0,0,0.15240253401394166,3.9374767977965393
ITA,2018,87148.0,51106.6015625,333573.0,0,0.15320964695134198,3.8276609904989214
ITA,2019,86639.0,51791.501953125,340063.0,0,0.1522997266774833,3.9250568450697725
ITA,2020,89438.0,53443.498046875,358678.0,0,0.14900132722630047,4.01035354100047
ITA,2021,93699.0,59352.400390625,377282.0,0,0.1573157489374659,4.026531766614371
ITA,2022,97459.0,64739.669921875,400111.0,0,0.16180427411861958,4.105428949609579
LTU,2010,1237.0,376.40001296997053,9528.0,0,0.039504619329341996,7.70250606305578
LTU,2011,1347.0,462.299987792969,10847.0,0,0.04262007815921167,8.052709725315516
LTU,2012,1868.0,505.90000915527384,12117.0,0,0.04175125931792307,6.486616702355461
LTU,2013,2349.0,580.6999969482417,13736.0,0,0.042275771472644275,5.8475947211579395
LTU,2014,3549.0,677.200027465821,15400.0,0,0.043974027757520844,4.339250493096647
LTU,2015,4371.0,848.399978637696,17618.0,0,0.048155294507758885,4.030656600320293
LTU,2016,4773.0,936.100006103516,19517.0,0,0.04796331434664733,4.089042530902996
LTU,2017,5211.0,1106.5,20615.0,0,0.0536745088527771,3.956054500095951
LTU,2018,5847.0,1328.600006103516,22098.0,0,0.06012308833847027,3.779374037968189
LTU,2019,6636.0,1649.5,23650.0,0,0.06974630021141649,3.563893911995178
LTU,2020,7445.0,2032.000061035161,25578.0,0,0.07944327394773482,3.435594358629953
LTU,2021,8523.0,2602.7900390625027,29485.0,0,0.08827505643759548,3.4594626305291563
LTU,2022,9638.0,3502.880004882813,34599.0,0,0.10124223257558926,3.5898526665283255
LUX,2010,1372.0,0.0,8350.0,0,0.24029940667980504,5.843247025892232
LUX,2011,1429.0,2006.500045776372,8350.0,0,0.24029940667980504,5.843247025892232
LUX,2012,1496.0,3381.00000000001,8702.0,0,0.38853137209836935,5.816844919786096
LUX,2013,1610.0,1996.09997558594,8288.0,0,0.2408421785214696,5.147826086956521
LUX,2014,1684.0,2009.59997558594,8536.0,0,0.23542642638073336,5.068883610451306
LUX,2015,1828.0,2177.39990234375,8638.0,0,0.25207222763877635,4.725382932166302
LUX,2016,1881.0,2337.5,9195.0,0,0.2542142468733007,4.88835725677831
LUX,2017,1992.0,2646.0,10100.0,0,0.261980198019802,5.070281124497992
LUX,2018,2097.0,2652.5,10752.0,0,0.2466982886904762,5.127324749642346
LUX,2019,2277.0,2802.0,11384.0,0,0.24613492621222768,4.999560825647782
LUX,2020,2267.0,0.0,11384.0,0,0.24613492621222768,4.999560825647782
LUX,2021,2626.0,0.0,11384.0,0,0.24613492621222768,4.999560825647782
LUX,2022,2650.0,0.0,,0,,
LVA,2010,2022.0,330.79999542236305,8006.0,0,0.04131901017016776,3.95944609297725
LVA,2011,2375.0,417.400009155274,9212.0,0,0.045310465605218626,3.8787368421052633
LVA,2012,3179.0,562.599990844727,12054.0,0,0.046673302708206986,3.791758414595785
LVA,2013,3778.0,673.600006103516,14125.0,0,0.047688496007328565,3.738750661725781
LVA,2014,4095.0,688.399993896485,16817.0,0,0.040934768026192836,4.106715506715506
LVA,2015,4739.0,778.7999725341799,18094.0,0,0.0430418908220504,3.8181050854610676
LVA,2016,5177.0,875.599975585938,20379.0,0,0.04296579692752039,3.936449681282596
LVA,2017,5252.0,1019.099975585938,22452.0,0,0.04539016459940932,4.274942878903275
LVA,2018,5687.0,1192.700012207031,24462.0,0,0.04875725665141979,4.301389133110603
LVA,2019,5878.0,1356.799987792968,25460.0,0,0.0532914370696374,4.331405239877509
LVA,2020,6084.0,1366.5,26633.0,0,0.05130852701535689,4.377547666009204
LVA,2021,5889.0,1598.209991455076,28346.0,0,0.05638220530075058,4.813380879606045
LVA,2022,6172.0,1950.760009765628,29963.0,0,0.06510563060326496,4.854666234607906
MKD,2011,545.0,5359.193603515625,2416.0,0,2.2182092729783216,4.43302752293578
MKD,2012,623.0,5820.8895263671875,2710.0,0,2.1479297145266374,4.34991974317817
MKD,2013,699.0,5388.6875,3843.0,0,1.4022085610200363,5.497854077253219
MKD,2014,736.0,6298.013671875,4351.0,0,1.4474864794012872,5.911684782608695
MKD,2015,868.0,8483.83459472656,5195.0,0,1.6330769191003967,5.985023041474655
MKD,2016,943.0,9812.16284179688,5909.0,0,1.6605454123873549,6.266171792152704
MKD,2017,1010.0,12247.20764160156,7121.0,0,1.7198718777701953,7.05049504950495
MKD,2018,1165.0,14996.50366210938,8276.0,0,1.812047325049466,7.103862660944206
MKD,2019,1311.0,0.0,9655.0,0,0.0,7.364607170099161
MKD,2020,1449.5,20062.91015625,11434.5,0,0.9988446461553561,7.842882930137741
MKD,2021,1588.0,26397.46630859375,13214.0,0,1.9976892923107121,8.321158690176322
MKD,2022,1827.0,36203.39501953125,15052.0,0,2.4052215665380845,8.23864258347017
MLT,2010,696.0,0.0,1617.0,0,0.0,2.3232758620689653
MLT,2011,713.0,410.799987792969,2047.0,0,0.20068392173569563,2.870967741935484
MLT,2012,698.0,0.0,2410.0,0,0.0,3.4527220630372493
MLT,2013,621.0,0.0,2634.0,0,0.0,4.241545893719807
MLT,2014,690.0,649.200012207031,3280.0,0,0.19792683298994848,4.753623188405797
MLT,2015,728.0,929.899993896485,3943.0,0,0.23583565658039182,5.416208791208791
MLT,2016,912.0,1074.59997558594,4617.0,0,0.23274853272383367,5.0625
MLT,2017,988.0,1474.90002441406,5260.0,0,0.28039924418518253,5.323886639676114
MLT,2018,1041.0,1919.299972534182,5884.0,0,0.3261896622253878,5.65225744476465
MLT,2019,1139.0,1612.699981689456,6708.0,0,0.24041442780105188,5.88937664618086
MLT,2020,1198.0,2022.899993896484,7078.0,0,0.28580107288732465,5.908180300500835
MLT,2021,1647.0,2621.740081787114,7034.0,0,0.37272392405276,4.270795385549484
MLT,2022,1769.0,3113.319969177251,8071.0,0,0.38574153997983535,4.562464669304692
NLD,2010,39035.0,24303.39965820313,139818.0,0,0.17382168002834492,3.5818624311515306
NLD,2011,42499.0,25414.79956054688,143350.0,0,0.1772919397317536,3.3730205416598036
NLD,2012,47144.0,25240.80078125,145311.0,0,0.17370192746075658,3.0822798235194298
NLD,2013,61471.0,25500.49926757813,147198.0,0,0.1732394412123679,2.3945925721071726
NLD,2014,63869.0,29434.49926757813,156375.0,0,0.18823021114358515,2.4483708841535017
NLD,2015,67183.0,32759.30078125,161810.0,0,0.20245535369414747,2.408496196954587
NLD,2016,70387.0,36172.80004882813,171380.0,0,0.21106780282896564,2.434824612499467
NLD,2017,71901.0,43198.5,183193.0,0,0.23580868264617097,2.547850516682661
NLD,2018,76221.0,46729.49853515625,196386.0,0,0.23794719855364563,2.5765340260558114
NLD,2019,80225.0,51590.1005859375,207427.0,0,0.24871449033123702,2.585565596759115
NLD,2020,83715.0,51701.19921875,217578.0,0,0.2376214471074741,2.5990324314638955
NLD,2021,84310.0,55496.759765625,228869.0,0,0.24248264188520507,2.714612738702408
NLD,2022,90205.0,66288.5908203125,246655.0,0,0.2687502415126898,2.7343827947453025
NOR,2010,8583.0,62539.99755859375,36168.0,0,1.7291527747896966,4.213911219853198
NOR,2011,8643.0,76293.482421875,39508.0,0,1.9310894609161435,4.571097998380192
NOR,2012,8963.0,80238.4716796875,41172.0,0,1.948860188470016,4.593551266317081
NOR,2013,9292.0,87082.9599609375,42403.0,0,2.0536980864782564,4.563387860525183
NOR,2014,9460.0,92167.4111328125,44809.0,0,2.056895068687373,4.7366807610993655
NOR,2015,10065.0,97676.837890625,46778.0,0,2.088093503155864,4.647590660705415
NOR,2016,10153.0,100941.4375,47264.0,0,2.135693921377793,4.655175810105388
NOR,2017,10258.0,100766.109375,48427.0,0,2.080783640840853,4.720900760382141
NOR,2018,10310.0,111534.4677734375,51787.0,0,2.153715561307616,5.022987390882638
NOR,2019,11364.0,126996.4345703125,56164.0,0,2.2611714723009846,4.942273847236889
NOR,2020,11881.0,138483.896484375,58699.0,0,2.359220710478458,4.940577392475381
NOR,2021,12669.0,158935.005859375,62632.0,0,2.5376006811114924,4.943720893519615
NOR,2022,13341.0,185139.546875,68008.0,0,2.7223201222650277,5.097668840416761
NZL,2010,2460.0,5614.717193603516,,0,,
NZL,2011,2568.0,5908.0,,0,,
NZL,2012,2547.0,6186.0,,0,,
NZL,2013,2619.0,6189.0,,0,,
NZL,2014,2628.0,6755.0,,0,,
NZL,2015,2688.0,6887.0,,0,,
NZL,2016,2814.0,6887.0,,0,,
NZL,2017,2847.0,6887.0,,0,,
NZL,2018,2874.0,,,0,,
NZL,2019,2724.0,,,0,,
NZL,2020,2976.0,,,0,,
POL,2010,37527.0,27094.453125,76697.0,0,0.3532661398099013,2.0437818104298238
POL,2011,41713.0,33130.03857421875,87593.0,0,0.37822701099652656,2.0998969146309303
POL,2012,46799.0,38269.4990234375,98278.0,0,0.3894004662634313,2.100002136797795
POL,2013,52321.0,43935.23779296875,105151.0,0,0.4178299568522292,2.0097284073316644
POL,2014,58935.0,44738.537109375,116794.0,0,0.38305509794488585,1.9817425977772123
POL,2015,62869.0,56271.9619140625,137752.0,0,0.40850195942028067,2.1910957705705516
POL,2016,72650.0,58971.70703125,153334.0,0,0.3845964171759036,2.1105849965588437
POL,2017,84419.0,67549.22265625,165879.0,0,0.407219856981595,1.9649486490008174
POL,2018,97319.0,80345.044921875,177835.0,0,0.4517954560231394,1.827341012546368
POL,2019,108301.0,90241.4375,192173.0,0,0.4695843718940746,1.774434215750547
POL,2020,116879.0,102714.603515625,196988.0,0,0.5214256884461236,1.6854011413513121
POL,2021,137939.0,127063.853515625,221049.0,0,0.5748221141720841,1.6025127048912926
POL,2022,166695.0,170525.345703125,247572.0,0,0.6887909202297715,1.4851795194816881
PRT,2010,9260.0,3610.89990234375,37769.0,0,0.09560485854387858,4.078725701943845
PRT,2011,9384.0,3600.10009765625,40826.0,0,0.08818155336443076,4.350596760443308
PRT,2012,9373.0,3498.599945068364,41921.0,0,0.08345697729224885,4.472527472527473
PRT,2013,9582.0,3591.600006103516,43747.0,0,0.08209934409453257,4.565539553329159
PRT,2014,9875.0,3604.399963378911,45582.0,0,0.07907507269051184,4.6158987341772155
PRT,2015,10437.0,3743.999908447266,48403.0,0,0.07735057555207872,4.637635335824471
PRT,2016,11039.0,3973.599945068364,52069.0,0,0.07631412059129931,4.716822175921732
PRT,2017,12085.0,4442.700103759766,58537.0,0,0.07589558917880598,4.843773272652048
PRT,2018,13135.0,5054.39990234375,66865.0,0,0.07559111496812608,5.0905976398934145
PRT,2019,14652.0,5954.5,77288.0,0,0.07704300797018943,5.2749112749112745
PRT,2020,14878.0,6734.2000732421875,84952.0,0,0.07927064781573344,5.709907245597527
PRT,2021,17526.0,8128.9600830078125,96869.0,0,0.08391704346083693,5.527159648522195
PRT,2022,21617.0,10254.480407714844,110009.0,0,0.09321492248556794,5.089004024610261
ROU,2010,9591.0,8908.382202148438,46488.0,0,0.191627564148779,4.847044103847357
ROU,2011,9185.0,9454.888671875,51321.0,0,0.18423040610812338,5.587479586281981
ROU,2012,10157.0,11347.134765625,57229.0,0,0.19827595739266804,5.6344393029437825
ROU,2013,10813.0,12769.58508300781,63474.0,0,0.20117820025534566,5.870156293350597
ROU,2014,11853.0,15382.31079101563,71046.0,0,0.2165119892888499,5.993925588458618
ROU,2015,12994.0,18255.92553710938,84225.0,0,0.21675186152697393,6.481837771279052
ROU,2016,14325.0,20236.88452148438,93810.0,0,0.2157220394572474,6.548691099476439
ROU,2017,15895.0,22457.02197265625,105667.0,0,0.21252635139311468,6.647813777917584
ROU,2018,17366.0,26359.79052734375,115337.0,0,0.22854583114996704,6.641540942070713
ROU,2019,18646.0,31882.24487304688,121080.0,0,0.2633155341348437,6.493617934141371
ROU,2020,20812.0,36326.92578125,131407.0,0,0.2764458954336527,6.314001537574477
ROU,2021,41148.0,44811.142578125,143643.0,0,0.3119618956588556,3.4908865558471858
ROU,2022,47918.0,58687.30126953125,165892.0,0,0.35376812184753487,3.461997579197796
SVK,2010,7318.0,1620.09997558594,19118.0,0,0.08474212656062036,2.612462421426619
SVK,2011,9378.0,2311.899963378909,24681.0,0,0.0936712436035375,2.6317978246960974
SVK,2012,9597.0,2559.39990234375,25258.0,0,0.10133026773076848,2.6318641242054808
SVK,2013,10111.0,2642.799926757813,24815.0,0,0.10650009779398803,2.454257739096034
SVK,2014,12640.0,2814.200073242193,26066.0,0,0.10796440087632138,2.0621835443037977
SVK,2015,14178.0,3405.499938964849,29524.0,0,0.11534683440471648,2.082381153900409
SVK,2016,14604.0,3585.89990234375,32475.0,0,0.11042032031851425,2.223705834018077
SVK,2017,16485.0,3858.9000854492188,34646.0,0,0.11138082564940308,2.101668183196846
SVK,2018,18429.0,4148.60009765625,36988.0,0,0.11216070340803098,2.0070540995170654
SVK,2019,20308.0,4851.2000732421875,38010.0,0,0.12762957309240167,1.8716761867244436
SVK,2020,21509.0,4747.9000244140625,39637.0,0,0.11978454535948893,1.8428099865172718
SVK,2021,22982.0,5285.059997558594,41085.0,0,0.1286372154693585,1.7877034200678792
SVK,2022,25541.0,6010.209899902344,43037.0,0,0.1396521574436495,1.6850162483849498
SVN,2010,4127.0,1041.79997253418,9602.0,0,0.10849822667508643,2.326629512963412
SVN,2011,4419.0,1054.1999893188479,9598.0,0,0.1098353812584755,2.1719846119031456
SVN,2012,4632.0,1021.1000213623051,9758.0,0,0.10464234693198454,2.106649395509499
SVN,2013,5079.0,1133.999969482421,10278.0,0,0.11033274659295787,2.023626698168931
SVN,2014,5580.0,1114.099998474121,10246.0,0,0.10873511599396067,1.836200716845878
SVN,2015,6133.0,1253.499977111819,10800.0,0,0.11606481269553878,1.7609652698516223
SVN,2016,6575.0,1223.30004882813,11330.0,0,0.10796999548350662,1.7231939163498098
SVN,2017,7010.0,1489.000030517576,11993.0,0,0.12415576006983875,1.7108416547788874
SVN,2018,7391.0,1627.90002441406,12854.0,0,0.1266454041087646,1.7391421999729402
SVN,2019,7616.0,1853.200042724614,13945.0,0,0.13289351328251087,1.831013655462185
SVN,2020,7932.0,1937.899978637698,14768.0,0,0.13122291296300773,1.8618255168935955
SVN,2021,8430.0,2198.430007934573,15465.0,0,0.1421551896498269,1.8345195729537367
SVN,2022,9071.0,2523.390014648443,16603.0,0,0.1519839796812891,1.8303384411861978
SWE,2010,34733.0,156010.203125,94159.0,1,1.6568804163701822,2.7109377249301816
SWE,2011,36537.0,175595.3115234375,99196.0,1,1.7701854058977933,2.714946492596546
SWE,2012,36597.0,176777.66015625,100948.0,1,1.7511754582185879,2.7583681722545563
SWE,2013,36120.0,183590.015625,100891.0,1,1.8196867473312783,2.793217054263566
SWE,2014,37380.0,201501.75,104199.0,1,1.9338165433449457,2.7875601926163722
SWE,2015,38275.0,337247.9453125,128462.0,1,2.6252739745021874,3.3562900065316787
SWE,2016,39373.0,338919.375,129712.0,1,2.612860606574565,3.2944403525258426
SWE,2017,40361.0,344847.94921875,135652.0,1,2.542151602768481,3.3609672703847773
SWE,2018,38615.0,399334.06640625,139663.0,1,2.859268857222385,3.6168069403081704
SWE,2019,39783.0,442964.3046875,147420.0,1,3.00477753824108,3.7056028957092226
SWE,2020,40775.0,479005.46875,142666.0,1,3.3575306572694266,3.498859595340282
SWE,2021,42341.0,525106.1328125,153118.0,1,3.429421314362126,3.6163057084150116
SWE,2022,41030.0,620225.359375,171312.0,1,3.6204431643726065,4.1752863758225685
TUR,2010,8649.0,7593.948486328125,57977.0,0,0.13098208748862697,6.703318302693953
TUR,2011,9687.0,9727.540405273438,63567.0,0,0.1530281499091264,6.562093527407866
TUR,2012,10429.0,11265.010559082031,66622.0,0,0.16908844764615338,6.388148432256209
TUR,2013,11893.0,14467.04858398438,70691.0,0,0.20465191585894074,5.943916589590516
TUR,2014,13024.0,17275.52563476563,75953.0,0,0.2274502078228066,5.831772113022113
TUR,2015,14366.0,21747.06945800781,83774.0,0,0.2595921104162128,5.8314074899067245
TUR,2016,15732.0,25424.44250488281,90402.0,0,0.2812376109475765,5.746376811594203
TUR,2017,17135.0,33109.8134765625,98331.0,0,0.3367179574758977,5.738605194047271
TUR,2018,18843.0,42520.3291015625,103049.0,0,0.41262243303246515,5.468821312954413
TUR,2019,20917.0,54276.029296875,111888.0,0,0.48509249693331724,5.349141846345078
TUR,2020,24136.0,72214.1240234375,122983.0,0,0.5871878554225991,5.095417633410673
TUR,2021,29848.0,118116.4033203125,148994.0,0,0.7927594622623226,4.991758241758242
TUR,2022,36160.0,235606.85546875,173793.0,0,1.3556751737339823,4.806222345132744
